DateTime,averageSpeed,is_festive,is_weekend
2025-06-28 23:36:00,25.72776,0,1
2025-06-28 23:45:00,25.72776,0,1
2025-06-28 23:55:00,25.72776,0,1
2025-06-29 00:05:00,25.72776,0,1
2025-06-29 00:15:00,25.72776,0,1
2025-06-29 00:25:00,25.72776,0,1
2025-06-29 00:35:00,28.139738,0,1
2025-06-29 00:45:00,28.139738,0,1
2025-06-29 00:55:00,28.139738,0,1
2025-06-29 01:05:00,28.139738,0,1
2025-06-29 01:15:00,28.139738,0,1
2025-06-29 01:25:00,28.139738,0,1
2025-06-29 01:35:00,28.139738,0,1
2025-06-29 01:45:00,28.139738,0,1
2025-06-29 01:55:00,28.139738,0,1
2025-06-29 02:05:00,28.139738,0,1
2025-06-29 02:15:00,28.139738,0,1
2025-06-29 02:25:00,28.139738,0,1
2025-06-29 02:35:00,28.139738,0,1
2025-06-29 02:45:00,28.139738,0,1
2025-06-29 02:55:00,28.139738,0,1
2025-06-29 03:05:00,28.139738,0,1
2025-06-29 03:15:00,28.139738,0,1
2025-06-29 03:28:00,28.139738,0,1
2025-06-29 03:35:00,25.72776,0,1
2025-06-29 03:45:00,25.72776,0,1
2025-06-29 03:55:00,25.72776,0,1
2025-06-29 04:05:00,25.72776,0,1
2025-06-29 04:15:00,25.72776,0,1
2025-06-29 04:25:00,25.72776,0,1
2025-06-29 04:35:00,25.72776,0,1
2025-06-29 04:45:00,25.72776,0,1
2025-06-29 04:55:00,25.72776,0,1
2025-06-29 05:05:00,25.72776,0,1
2025-06-29 05:15:00,25.72776,0,1
2025-06-29 05:25:00,25.72776,0,1
2025-06-29 05:35:00,25.72776,0,1
2025-06-29 05:45:00,25.72776,0,1
2025-06-29 05:55:00,25.72776,0,1
2025-06-29 06:05:00,25.72776,0,1
2025-06-29 06:15:00,25.72776,0,1
2025-06-29 06:25:00,25.72776,0,1
2025-06-29 06:35:00,25.72776,0,1
2025-06-29 06:45:00,25.72776,0,1
2025-06-29 06:55:00,25.72776,0,1
2025-06-29 07:05:00,25.72776,0,1
2025-06-29 07:15:00,25.72776,0,1
2025-06-29 07:25:00,25.72776,0,1
2025-06-29 07:35:00,28.139738,0,1
2025-06-29 07:45:00,28.139738,0,1
2025-06-29 07:58:00,28.139738,0,1
2025-06-29 08:05:00,28.139738,0,1
2025-06-29 08:15:00,28.139738,0,1
2025-06-29 08:25:00,28.139738,0,1
2025-06-29 08:35:00,28.139738,0,1
2025-06-29 08:45:00,28.139738,0,1
2025-06-29 08:55:00,28.139738,0,1
2025-06-29 09:05:00,28.139738,0,1
2025-06-29 09:15:00,28.139738,0,1
2025-06-29 09:25:00,28.139738,0,1
2025-06-29 09:35:00,25.72776,0,1
2025-06-29 09:45:00,25.72776,0,1
2025-06-29 09:55:00,25.72776,0,1
2025-06-29 10:05:00,25.72776,0,1
2025-06-29 10:15:00,25.72776,0,1
2025-06-29 10:25:00,25.72776,0,1
2025-06-29 10:35:00,25.72776,0,1
2025-06-29 10:45:00,25.72776,0,1
2025-06-29 10:55:00,25.72776,0,1
2025-06-29 11:05:00,25.72776,0,1
2025-06-29 11:15:00,25.72776,0,1
2025-06-29 11:25:00,25.72776,0,1
2025-06-29 11:35:00,25.72776,0,1
2025-06-29 11:45:00,25.72776,0,1
2025-06-29 11:55:00,25.72776,0,1
2025-06-29 12:05:00,25.72776,0,1
2025-06-29 12:18:00,25.72776,0,1
2025-06-29 12:25:00,25.72776,0,1
2025-06-29 12:35:00,25.72776,0,1
2025-06-29 12:45:00,25.72776,0,1
2025-06-29 12:56:00,25.72776,0,1
2025-06-29 13:05:00,25.72776,0,1
2025-06-29 13:15:00,25.72776,0,1
2025-06-29 13:25:00,25.72776,0,1
2025-06-29 13:35:00,25.72776,0,1
2025-06-29 13:45:00,25.72776,0,1
2025-06-29 13:55:00,25.72776,0,1
2025-06-29 14:05:00,25.72776,0,1
2025-06-29 14:15:00,25.72776,0,1
2025-06-29 14:25:00,25.72776,0,1
2025-06-29 14:35:00,25.72776,0,1
2025-06-29 14:45:00,25.72776,0,1
2025-06-29 14:55:00,25.72776,0,1
2025-06-29 15:05:00,25.72776,0,1
2025-06-29 15:15:00,25.72776,0,1
2025-06-29 15:25:00,25.72776,0,1
2025-06-29 15:35:00,25.72776,0,1
2025-06-29 15:45:00,25.72776,0,1
2025-06-29 15:55:00,25.72776,0,1
2025-06-29 16:05:00,25.72776,0,1
2025-06-29 16:15:00,25.72776,0,1
2025-06-29 16:25:00,25.72776,0,1
2025-06-29 16:35:00,25.72776,0,1
2025-06-29 16:45:00,25.72776,0,1
2025-06-29 16:55:00,25.72776,0,1
2025-06-29 17:05:00,25.72776,0,1
2025-06-29 17:15:00,25.72776,0,1
2025-06-29 17:25:00,25.72776,0,1
2025-06-29 17:35:00,25.72776,0,1
2025-06-29 17:45:00,25.72776,0,1
2025-06-29 17:55:00,25.72776,0,1
2025-06-29 18:05:00,25.72776,0,1
2025-06-29 18:15:00,25.72776,0,1
2025-06-29 18:25:00,25.72776,0,1
2025-06-29 18:35:00,25.72776,0,1
2025-06-29 18:45:00,25.72776,0,1
2025-06-29 18:55:00,25.72776,0,1
2025-06-29 19:05:00,25.72776,0,1
2025-06-29 19:15:00,25.72776,0,1
2025-06-29 19:25:00,25.72776,0,1
2025-06-29 19:35:00,25.72776,0,1
2025-06-29 19:45:00,25.72776,0,1
2025-06-29 19:55:00,25.72776,0,1
2025-06-29 20:05:00,25.72776,0,1
2025-06-29 20:15:00,25.72776,0,1
2025-06-29 20:25:00,25.72776,0,1
2025-06-29 20:35:00,28.139738,0,1
2025-06-29 20:45:00,28.139738,0,1
2025-06-29 20:55:00,28.139738,0,1
2025-06-29 21:05:00,28.139738,0,1
2025-06-29 21:15:00,28.139738,0,1
2025-06-29 21:25:00,28.139738,0,1
2025-06-29 21:35:00,28.139738,0,1
2025-06-29 21:45:00,28.139738,0,1
2025-06-29 21:55:00,28.139738,0,1
2025-06-29 22:10:00,28.139738,0,1
2025-06-29 22:15:00,28.139738,0,1
2025-06-29 22:25:00,28.139738,0,1
2025-06-29 22:45:00,25.72776,0,1
2025-06-29 22:55:00,25.72776,0,1
2025-06-29 23:05:00,25.72776,0,1
2025-06-29 23:15:00,25.72776,0,1
2025-06-29 23:25:00,25.72776,0,1
2025-06-29 23:35:00,28.139738,0,1
2025-06-29 23:45:00,28.139738,0,1
2025-06-29 23:55:00,28.139738,0,1
2025-06-30 00:05:00,28.139738,0,0
2025-06-30 00:15:00,28.139738,0,0
2025-06-30 00:25:00,28.139738,0,0
2025-06-30 00:35:00,25.72776,0,0
2025-06-30 00:45:00,25.72776,0,0
2025-06-30 00:55:00,25.72776,0,0
2025-06-30 01:05:00,25.72776,0,0
2025-06-30 01:15:00,25.72776,0,0
2025-06-30 01:25:00,25.72776,0,0
2025-06-30 01:35:00,28.139738,0,0
2025-06-30 01:45:00,28.139738,0,0
2025-06-30 01:55:00,28.139738,0,0
2025-06-30 02:05:00,28.139738,0,0
2025-06-30 02:15:00,28.139738,0,0
2025-06-30 02:25:00,28.139738,0,0
2025-06-30 02:35:00,28.139738,0,0
2025-06-30 02:45:00,28.139738,0,0
2025-06-30 02:55:00,28.139738,0,0
2025-06-30 03:05:00,28.139738,0,0
2025-06-30 03:15:00,28.139738,0,0
2025-06-30 03:25:00,28.139738,0,0
2025-06-30 03:35:00,28.139738,0,0
2025-06-30 03:45:00,28.139738,0,0
2025-06-30 03:55:00,28.139738,0,0
2025-06-30 04:05:00,28.139738,0,0
2025-06-30 04:15:00,28.139738,0,0
2025-06-30 04:25:00,28.139738,0,0
2025-06-30 04:35:00,28.139738,0,0
2025-06-30 04:45:00,28.139738,0,0
2025-06-30 04:55:00,28.139738,0,0
2025-06-30 05:05:00,28.139738,0,0
2025-06-30 05:15:00,28.139738,0,0
2025-06-30 05:25:00,28.139738,0,0
2025-06-30 05:35:00,25.72776,0,0
2025-06-30 05:45:00,25.72776,0,0
2025-06-30 05:55:00,25.72776,0,0
2025-06-30 06:05:00,25.72776,0,0
2025-06-30 06:15:00,25.72776,0,0
2025-06-30 06:25:00,25.72776,0,0
2025-06-30 06:35:00,28.139738,0,0
2025-06-30 06:45:00,28.139738,0,0
2025-06-30 06:55:00,28.139738,0,0
2025-06-30 07:05:00,28.139738,0,0
2025-06-30 07:15:00,28.139738,0,0
2025-06-30 07:25:00,28.139738,0,0
2025-06-30 07:35:00,28.139738,0,0
2025-06-30 07:45:00,28.139738,0,0
2025-06-30 07:55:00,28.139738,0,0
2025-06-30 08:05:00,28.139738,0,0
2025-06-30 08:15:00,28.139738,0,0
2025-06-30 08:25:00,28.139738,0,0
2025-06-30 08:35:00,25.72776,0,0
2025-06-30 08:45:00,25.72776,0,0
2025-06-30 08:55:00,25.72776,0,0
2025-06-30 09:05:00,25.72776,0,0
2025-06-30 09:15:00,25.72776,0,0
2025-06-30 09:25:00,25.72776,0,0
2025-06-30 09:35:00,28.139738,0,0
2025-06-30 09:45:00,28.139738,0,0
2025-06-30 09:55:00,28.139738,0,0
2025-06-30 10:05:00,28.139738,0,0
2025-06-30 10:15:00,28.139738,0,0
2025-06-30 10:25:00,28.139738,0,0
2025-06-30 10:35:00,28.139738,0,0
2025-06-30 10:45:00,28.139738,0,0
2025-06-30 10:55:00,28.139738,0,0
2025-06-30 11:05:00,28.139738,0,0
2025-06-30 11:15:00,28.139738,0,0
2025-06-30 11:25:00,28.139738,0,0
2025-06-30 11:35:00,25.72776,0,0
2025-06-30 11:45:00,25.72776,0,0
2025-06-30 11:55:00,25.72776,0,0
2025-06-30 12:05:00,25.72776,0,0
2025-06-30 12:15:00,25.72776,0,0
2025-06-30 12:25:00,25.72776,0,0
2025-06-30 12:35:00,25.72776,0,0
2025-06-30 12:45:00,25.72776,0,0
2025-06-30 12:55:00,25.72776,0,0
2025-06-30 13:05:00,25.72776,0,0
2025-06-30 13:15:00,25.72776,0,0
2025-06-30 13:25:00,25.72776,0,0
2025-06-30 13:35:00,25.72776,0,0
2025-06-30 13:45:00,25.72776,0,0
2025-06-30 13:55:00,25.72776,0,0
2025-06-30 14:05:00,25.72776,0,0
2025-06-30 14:15:00,25.72776,0,0
2025-06-30 14:25:00,25.72776,0,0
2025-06-30 14:35:00,25.72776,0,0
2025-06-30 14:45:00,25.72776,0,0
2025-06-30 14:55:00,25.72776,0,0
2025-06-30 15:05:00,25.72776,0,0
2025-06-30 15:15:00,25.72776,0,0
2025-06-30 15:25:00,25.72776,0,0
2025-06-30 15:35:00,28.139738,0,0
2025-06-30 15:45:00,28.139738,0,0
2025-06-30 15:55:00,28.139738,0,0
2025-06-30 16:05:00,28.139738,0,0
2025-06-30 16:15:00,28.139738,0,0
2025-06-30 16:25:00,28.139738,0,0
2025-06-30 16:35:00,28.139738,0,0
2025-06-30 16:45:00,28.139738,0,0
2025-06-30 16:55:00,28.139738,0,0
2025-06-30 17:05:00,28.139738,0,0
2025-06-30 17:15:00,28.139738,0,0
2025-06-30 17:25:00,28.139738,0,0
2025-06-30 17:35:00,25.72776,0,0
2025-06-30 17:45:00,25.72776,0,0
2025-06-30 17:55:00,25.72776,0,0
2025-06-30 18:05:00,25.72776,0,0
2025-06-30 18:15:00,25.72776,0,0
2025-06-30 18:25:00,25.72776,0,0
2025-06-30 18:35:00,25.72776,0,0
2025-06-30 18:45:00,25.72776,0,0
2025-06-30 18:55:00,25.72776,0,0
2025-06-30 19:05:00,25.72776,0,0
2025-06-30 19:15:00,25.72776,0,0
2025-06-30 19:25:00,25.72776,0,0
2025-06-30 19:35:00,28.139738,0,0
2025-06-30 19:45:00,28.139738,0,0
2025-06-30 19:55:00,28.139738,0,0
2025-06-30 20:05:00,28.139738,0,0
2025-06-30 20:15:00,28.139738,0,0
2025-06-30 20:25:00,28.139738,0,0
2025-06-30 20:35:00,28.139738,0,0
2025-06-30 20:55:00,28.139738,0,0
2025-06-30 21:05:00,28.139738,0,0
2025-06-30 21:25:00,28.139738,0,0
2025-06-30 21:35:00,25.72776,0,0
2025-06-30 21:45:00,25.72776,0,0
